,Item,Stream_Flow,Stream_LCA,GREET1 sheet,Coproduct allocation method,GREET classification of coproduct,GREET row names_level1,values_level1,Unit,notes,Feedstock,Fuel,Combustion,Year
1915,Purchased Inputs,Cooling Tower Makeup,ZSM-5,Catalyst,primary product,,     PM10,54.52844432312285,g/ton,,,,,2021
1916,Purchased Inputs,Cooling Tower Makeup,ZSM-5,Catalyst,primary product,,     PM2.5,47.28377547162234,g/ton,,,,,2021
1917,Purchased Inputs,Cooling Tower Makeup,ZSM-5,Catalyst,primary product,,     SOx,331.1789918034901,g/ton,,,,,2021
1918,Purchased Inputs,Cooling Tower Makeup,ZSM-5,Catalyst,primary product,,     BC,3.021902543707561,g/ton,,,,,2021
1919,Purchased Inputs,Cooling Tower Makeup,ZSM-5,Catalyst,primary product,,     OC,12.760466353142514,g/ton,,,,,2021
1920,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,    Total energy,41183.3418383255,Btu/kg,,,,,2021
1921,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,    Fossil fuels,40747.43773270661,Btu/kg,,,,,2021
1922,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,    Coal,732.8570884084488,Btu/kg,,,,,2021
1923,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,    Natural gas,10866.55959456494,Btu/kg,,,,,2021
1924,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,    Petroleum,29148.021049733223,Btu/kg,,,,,2021
1925,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,Water consumption: gallons/mmBtu of fuel throughput,40.62754012860077,gallons/kg,,,,,2021
1926,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,"Total emissions: grams/mmBtu of fuel throughput, except as noted",0.0,,,,,,2021
1927,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     VOC,0.3203416352822301,g/kg,,,,,2021
1928,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     CO,0.7768687657118856,g/kg,,,,,2021
1929,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     NOx,1.114413364450319,g/kg,,,,,2021
1930,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     PM10,0.08681746313242714,g/kg,,,,,2021
1931,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     PM2.5,0.07471631985297883,g/kg,,,,,2021
1932,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     SOx,0.3242798974684561,g/kg,,,,,2021
1933,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     BC,0.00951804176488485,g/kg,,,,,2021
1934,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     OC,0.02098755681887647,g/kg,,,,,2021
1935,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     CH4,4.667504494406693,g/kg,,,,,2021
1936,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     N2O,0.022511077977513616,g/kg,,,,,2021
1937,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     CO2,925.6075307397757,g/kg,,,,,2021
1938,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     VOC from bulk terminal,0.0,g/kg,,,,,2021
1939,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     VOC from ref. Station,0.0,g/kg,,,,,2021
1940,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,Biogenic CH4,0.0,g/kg,,,,,2021
1941,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,"Urban emissions: grams/mmBtu of fuel throughput, except as noted",0.0,,,,,,2021
1942,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     VOC,0.0720523319305275,g/kg,,,,,2021
1943,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     CO,0.10944020455812278,g/kg,,,,,2021
1944,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     NOx,0.14205467889604967,g/kg,,,,,2021
1945,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     PM10,0.027281045776242095,g/kg,,,,,2021
1946,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     PM2.5,0.023653260554976553,g/kg,,,,,2021
1947,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     SOx,0.08874995033945908,g/kg,,,,,2021
1948,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     BC,0.0018075891397554198,g/kg,,,,,2021
1949,Final Product,MEK,"MEK production, from NREL US LCI",Pyrolysis_IDL,primary product,,     OC,0.002797326591467295,g/kg,,,,,2021
1950,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,Energy Use: mmBtu/ton of product,0.0,,,,,,2021
1951,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     Total Energy,88.85132969268614,mmBtu/ton,,,,,2021
1952,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     Fossil Fuels,88.86521111052464,mmBtu/ton,,,,,2021
1953,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     Coal,-0.024571660163605444,mmBtu/ton,,,,,2021
1954,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     Natural Gas,85.74078734187667,mmBtu/ton,,,,,2021
1955,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     Petroleum,3.148995428811568,mmBtu/ton,,,,,2021
1956,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,"Water consumption, gallons/ton",2657.4029738880636,gallon/ton,,,,,2021
1957,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
1958,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     VOC,2920.6484211398447,g/ton,,,,,2021
1959,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     CO,4472.49477315568,g/ton,,,,,2021
1960,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     NOx,33075.826210446714,g/ton,,,,,2021
1961,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     PM10,283.678365679408,g/ton,,,,,2021
1962,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     PM2.5,266.78075469053886,g/ton,,,,,2021
1963,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     SOx,1681.1090746992627,g/ton,,,,,2021
1964,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     BC,37.88381034325254,g/ton,,,,,2021
1965,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     OC,98.42930847804406,g/ton,,,,,2021
1966,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     CH4,20250.44615117459,g/ton,,,,,2021
1967,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     N2O,15818.813875630794,g/ton,,,,,2021
1968,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     CO2,3780350.7094594357,g/ton,,,,,2021
1969,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     CO2 (w/ C in VOC & CO),3796481.6031107567,g/ton,,,,,2021
1970,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     GHGs (grams/ton),8718481.086462967,g/ton,,,,,2021
1971,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
1972,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     VOC,238.60182856013472,g/ton,,,,,2021
1973,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     CO,228.69343352127896,g/ton,,,,,2021
1974,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     NOx,368.03407620474854,g/ton,,,,,2021
1975,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     PM10,26.224362224813916,g/ton,,,,,2021
1976,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     PM2.5,24.412749016223046,g/ton,,,,,2021
1977,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     SOx,56.67456484506082,g/ton,,,,,2021
1978,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     BC,2.025344629011474,g/ton,,,,,2021
1979,Coproducts,Adipic acid (polymer grade),Adipic Acid,Chemicals,primary product,,     OC,7.153401788489005,g/ton,,,,,2021
1980,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,Loss factor,,,"Considering feedstock, fuel, and combustion for industrial boiler",0.0,1.0008441227818503,,2021
1981,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,Total energy,186037.4959679934,Btu/mmBtu,,67524.66110428017,118512.83486371324,,2021
1982,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,Fossil fuels,180102.77423814288,Btu/mmBtu,,63435.042211441454,116667.73202670143,,2021
1983,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,Coal,9781.376449993124,Btu/mmBtu,,6652.399080791259,3128.9773692018643,,2021
1984,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,Natural gas,123960.14331828582,Btu/mmBtu,,45657.370013648986,78302.77330463682,,2021
1985,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,Petroleum,46361.25446986396,Btu/mmBtu,,11125.273117001212,35235.98135286275,,2021
1986,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,Water consumption,23.171954288377695,gallon/mmBtu,,18.561319847113705,4.610634441263989,,2021
1987,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,VOC,8.671002054878898,g/mmBtu,,3.7331322833512854,3.7648697934621222,1.1729999780654907,2021
1988,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,CO,29.102066807771294,g/mmBtu,,7.677427850114881,4.738638133681805,16.68600082397461,2021
1989,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,NOx,101.28600381091672,g/mmBtu,,12.073303230139233,6.9877021066564025,82.2249984741211,2021
1990,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,PM10,7.7772800906144255,g/mmBtu,,0.6228260345364851,0.7374540560779405,6.417,2021
1991,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,PM2.5,6.173431165664581,g/mmBtu,,0.5210373051259598,0.6223938605386207,5.03,2021
1992,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,SOx,5.754710770214096,g/mmBtu,,3.0652845460959397,2.1470050485634657,0.5424211755546905,2021
1993,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,BC,0.6759402985255607,g/mmBtu,,0.09167300317555283,0.0812672953500079,0.503,2021
1994,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,OC,1.5684109058945197,g/mmBtu,,0.18823599904336427,0.12267490685115537,1.2575,2021
1995,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,CH4,111.87411022016795,g/mmBtu,,92.56288055161984,19.131229661395558,0.18000000715255737,2021
1996,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,N2O,0.6339396385184731,g/mmBtu,,0.09023447714565355,0.1537051756779343,0.38999998569488525,2021
1997,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,CO2,91350.7426921677,g/mmBtu,,5521.798820125483,7660.262771296651,78168.68110074557,2021
1998,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,CO2 (w/ C in VOC & CO),13224.941325393218,g/mmBtu,,5545.498278554013,7679.443046839204,,2021
1999,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,GHGs,16620.021334961915,g/mmBtu,,8328.506131253049,8291.515203708868,,2021
2000,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,5.2) Urban Emissions: Grams per mmBtu of Fuel Throughput at Each Stage,,,,,,,2021
2001,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,Loss factor,1.0008441227818503,g/mmBtu,,0.0,1.0008441227818503,,2021
2002,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,VOC,2.7703922192198727,g/mmBtu,,0.6629334162796965,2.1074588029401764,,2021
2003,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,CO,1.9098020263436857,g/mmBtu,,0.31801551616405915,1.5917865101796265,,2021
2004,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,NOx,2.939336727080338,g/mmBtu,,0.637476943108959,2.3018597839713792,,2021
2005,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,PM10,0.5026876907489536,g/mmBtu,,0.04849344805342491,0.45419424269552866,,2021
2006,Purchased Inputs,No. 2 diesel fuel,Conv. Diesel,Results,primary product,,PM2.5,0.43178180056186044,g/mmBtu,,0.04170187031452197,0.39007993024733845,,2021
2007,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Total energy,2072402.1612015334,Btu/mmBtu,,101847.89149712407,1970554.2697044094,,2021
2008,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Fossil fuels,1644052.7363118604,Btu/mmBtu,,99995.19907290989,1544057.5372389504,,2021
2009,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Coal,728816.3854319607,Btu/mmBtu,,3606.0948061775807,725210.2906257831,,2021
2010,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Natural gas,893430.9830457418,Btu/mmBtu,,83593.15185421662,809837.8311915252,,2021
2011,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Petroleum,21805.36783415769,Btu/mmBtu,,12795.952412515697,9009.415421641992,,2021
2012,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Water consumption,173.10359896305576,gallon/mmBtu,,9.370441884491544,163.7331570785642,,2021
2013,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,VOC,15.133933244426496,g/mmBtu,,13.156355321444286,1.9775779229822097,,2021
2014,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,CO,54.19928329542428,g/mmBtu,,23.268273631785632,30.931009663638644,,2021
2015,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,NOx,98.18850156789054,g/mmBtu,,29.715229932966796,68.47327163492375,,2021
2016,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,PM10,14.79958524029915,g/mmBtu,,6.559024019203147,8.240561221096003,,2021
2017,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,PM2.5,8.118681985208733,g/mmBtu,,1.2113641586529347,6.907317826555799,,2021
2018,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,SOx,86.6792466145004,g/mmBtu,,14.11713844845104,72.56210816604936,,2021
2019,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,BC,0.4263653854267383,g/mmBtu,,0.09632414196355288,0.3300412434631854,,2021
2020,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,OC,2.0716820911339098,g/mmBtu,,0.19517763819418665,1.8765044529397232,,2021
2021,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,CH4,270.97124572299776,g/mmBtu,,258.01986988925415,12.951375833743606,,2021
2022,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,N2O,2.597224583249659,g/mmBtu,,0.6765039348975033,1.9207206483521555,,2021
2023,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,CO2,127800.99778787572,g/mmBtu,,6345.345641703812,121455.65214617191,,2021
2024,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,CO2 (w/ C in VOC & CO),127933.33551547556,g/mmBtu,,6422.914045781787,121510.42146969377,,2021
2025,Purchased Inputs,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,GHGs,136717.32094924804,g/mmBtu,,14296.591742708579,122420.72920653947,,2021
2026,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Total energy,2072402.1612015334,Btu/mmBtu,currently considering coproduct electricity having same CI as primary product,101847.89149712407,1970554.2697044094,,2021
2027,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Fossil fuels,1644052.7363118604,Btu/mmBtu,,99995.19907290989,1544057.5372389504,,2021
2028,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Coal,728816.3854319607,Btu/mmBtu,,3606.0948061775807,725210.2906257831,,2021
2029,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Natural gas,893430.9830457418,Btu/mmBtu,,83593.15185421662,809837.8311915252,,2021
2030,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Petroleum,21805.36783415769,Btu/mmBtu,,12795.952412515697,9009.415421641992,,2021
2031,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,Water consumption,173.10359896305576,gallon/mmBtu,,9.370441884491544,163.7331570785642,,2021
2032,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,VOC,15.133933244426496,g/mmBtu,,13.156355321444286,1.9775779229822097,,2021
2033,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,CO,54.19928329542428,g/mmBtu,,23.268273631785632,30.931009663638644,,2021
2034,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,NOx,98.18850156789054,g/mmBtu,,29.715229932966796,68.47327163492375,,2021
2035,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,PM10,14.79958524029915,g/mmBtu,,6.559024019203147,8.240561221096003,,2021
2036,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,PM2.5,8.118681985208733,g/mmBtu,,1.2113641586529347,6.907317826555799,,2021
2037,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,SOx,86.6792466145004,g/mmBtu,,14.11713844845104,72.56210816604936,,2021
2038,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,BC,0.4263653854267383,g/mmBtu,,0.09632414196355288,0.3300412434631854,,2021
2039,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,OC,2.0716820911339098,g/mmBtu,,0.19517763819418665,1.8765044529397232,,2021
2040,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,CH4,270.97124572299776,g/mmBtu,,258.01986988925415,12.951375833743606,,2021
2041,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,N2O,2.597224583249659,g/mmBtu,,0.6765039348975033,1.9207206483521555,,2021
2042,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,CO2,127800.99778787572,g/mmBtu,,6345.345641703812,121455.65214617191,,2021
2043,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,CO2 (w/ C in VOC & CO),127933.33551547556,g/mmBtu,,6422.914045781787,121510.42146969377,,2021
2044,Coproducts,Electricity,Stationary Use: U.S. Mix,Electric,primary product,Stationary Use: U.S. Mix,GHGs,136717.32094924804,g/mmBtu,,14296.591742708579,122420.72920653947,,2021
2045,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,Loss factor,0.9614359953769209,Btu/mmBtu,,0.0,0.9614359953769209,,2021
2046,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,Total energy,493439.949726298,Btu/mmBtu,,113249.49271281586,380190.4570134821,,2021
2047,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,Fossil fuels,450450.36542932555,Btu/mmBtu,,112620.95848331573,337829.40694600984,,2021
2048,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,Coal,73134.74144736436,Btu/mmBtu,,1069.2907997416942,72065.45064762267,,2021
2049,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,Natural gas,342036.88823012577,Btu/mmBtu,,111088.03819374484,230948.85003638093,,2021
2050,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,Petroleum,35278.73575183543,Btu/mmBtu,,463.6294898292023,34815.10626200623,,2021
2051,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,Water consumption,58.42603421584984,gal/mmBtu,,3.476387318353103,54.949646897496734,,2021
2052,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,VOC,16.04304396812636,g/mmBtu,,11.110758558128685,4.932285409997674,,2021
2053,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,CO,48.238603970612004,g/mmBtu,,35.025535752118266,13.213068218493738,,2021
2054,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,NOx,57.862198615172105,g/mmBtu,,41.22791609704429,16.63428251812781,,2021
2055,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,PM10,3.7353986095154657,g/mmBtu,,0.41028986956286106,3.3251087399526047,,2021
2056,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,PM2.5,2.844458140090012,g/mmBtu,,0.3867936969014921,2.45766444318852,,2021
2057,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,SOx,21.714637767837896,g/mmBtu,,11.227366661448638,10.487271106389258,,2021
2058,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,BC,0.232739777449974,g/mmBtu,,0.07906724915733898,0.15367252829263503,,2021
2059,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,OC,0.643610077587222,g/mmBtu,,0.16211333059340666,0.4814967469938153,,2021
2060,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,CH4,289.21861974823685,g/mmBtu,,223.18873035266478,66.02988939557204,,2021
2061,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,N2O,2.0313007697921215,g/mmBtu,,1.4177914717264104,0.6135092980657109,,2021
2062,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,CO2,89697.53870795078,g/mmBtu,,6612.5097824670975,83085.02892548368,,2021
2063,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,CO2 (w/ C in VOC & CO),89823.34304884335,g/mmBtu,,6702.17844091707,83121.16460792629,,2021
2064,Purchased Inputs,Hydrogen,Central Plants: NG or FG to Gaseous Hydrogen,Hydrogen,primary product,Central Plants: NG or FG to Gaseous Hydrogen,GHGs,98996.60302749407,g/mmBtu,,13740.259677207789,85256.34335028628,,2021
2065,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,Energy: mmBtu/ton,0.0,mmBtu/ton,Considering sulfur elemental as surrogate,,,,2021
2066,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     Total energy,0.5114870090219497,mmBtu/ton,,,,,2021
2067,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     Fossil fuels,0.425707258259419,mmBtu/ton,,,,,2021
2068,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     Coal,0.14595019719811383,mmBtu/ton,,,,,2021
2069,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     Natural gas,0.2753528862583904,mmBtu/ton,,,,,2021
2070,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     Petroleum,0.004404174802914762,mmBtu/ton,,,,,2021
2071,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,"Water consumption, gallons/ton",212.56881398200426,gal/ton,,,,,2021
2072,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
2073,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     VOC,4.214964257953239,g/ton,,,,,2021
2074,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     CO,15.940429202897528,g/ton,,,,,2021
2075,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     NOx,26.598124888658987,g/ton,,,,,2021
